latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia
47.618437,-0.146675,castle,C16,PA00135548,Q2969301,Château de Gatine,3,1995-06-14 ,fr:Château de Gatine
47.54045,-0.110013,building,C19,PA00108958,Q3146227,Hôtel Les Cèdres,,,fr:Hôtel des Cèdres
47.434314,-0.072441,castle,manor,PA49000046,Q3286364,Manoir de la Vente,3,2005-06-15 ,fr:Manoir de la Vente
47.2244,0.0245,,C18,PA00109388,Q3325873,Moulin à vent du Val Hulin,2,1963-05-27 ,fr:Moulin à vent du Val Hulin
47.7025,-0.3628,,C12,PA00109073,Q15953161,Ancien prieuré Saint-Martin,3,2005-09-30 ,fr:Prieuré Saint-Martin de Daumeray
47.561744,-1.00566,,C17,PA00108945,Q3325586,Moulin à vent dit Le Moulin Neuf,3,1975-12-05 ,fr:Moulin Neuf d'Angrie
47.224064,-1.020881,archaeological_site,megalith,PA00109428,Q3305857,Menhir de Bréau,3,1990-06-15 ,fr:Menhir de Bréau
47.361062,-0.418054,,,PA00109027,Q3003701,Cromlech,2,1889 ,fr:Pierre Levée de Beaupreau
47.5069,-0.587,castle,C17,PA00108953,Q2900792,Château de la Perrière,,,fr:Château de la Perrière
47.6731,-0.635,castle,,PA49000086,Q15944399,Château de Vernée,,,fr:Château de Verney
47.3853,-0.6496,,C17,PA49000089,Q15944404,Domaine du château de Varennes,3,2012-01-12 ,fr:Château de Varennes (Savennières)
47.272852,-0.814451,castle,C18,PA00109224,Q2967924,Château Le Lavouër,3,1969-04-25 ,fr:Château Le Lavouër
47.182013,-0.070521,castle,C16,PA00109005,Q2971611,Château du Bois Saumoussay (ancien),2,1970-02-16 ,fr:Château du Bois Saumoussay
47.129071,-0.155203,monastery,convent,PA00109196,Q3001659,Couvent des Augustins (ancien),,,fr:Couvent des Augustins de Montreuil-Bellay
47.496002,-0.295327,building,C19,PA49000065,Q3279811,Maison de maître de la Masselière,3,2007-02-15 ,fr:Maison de maître de la Masselière
47.640573,-0.665295,,C17,PA00109444,Q3258020,Logis de la Harderie,3,1991-12-26 ,fr:Logis de la Harderie
47.4767,-0.5626,monastery,convent,PA00108874,Q3001658,Couvent des Augustins (ancien),3,1978-12-19 ,fr:Couvent des Augustins d'Angers
47.568976,-0.394081,archaeological_site,megalith,PA00109362,Q3034093,Dolmen de la Pierre Cesée,2,1910-07-08 ,fr:Dolmen de la Pierre Cesée
47.365957,-0.509727,castle,C17,PA00109364,Q2971303,Château de la Morinière (ruines de l'ancien),2,1988-04-18 ,fr:Château de la Morinière
47.445352,-0.902258,castle,C18,PA00109015,Q2968459,Château de Beauchesne,3,1977-11-21 ,fr:Château de Beauchesne
47.4693,-0.5543,building,,PA00108908,Q22962141,,3,1947-09-15 ,
47.0343,-0.6069,castle,C16,PA00109360,Q2970707,,3,1974-11-29 ,fr:Château de Somloire
47.196267,-0.300853,castle,C18,PA00109087,Q2970715,Château de Soulanger ou château des Basses-Minières,,,fr:Château de Soulanger
47.36989,-0.496105,place_of_worship,christian,PA00109284,Q3583153,,3,1972-10-12 ,fr:Église Saint-Melaine de Saint-Melaine-sur-Aubance
47.4765,-0.5616,building,C15,PA00108884,Q15950534,Hôtel d'Andigné,3,1980-03-25 ,fr:Hôtel d'Andigné
47.265077,-0.646584,castle,C18,PA00109023,Q2968865,,3,1980-12-31 ,fr:Château de Chanzeaux
47.1326,-0.1526,building,C16,PA00109199,Q22962246,Hôtel (ancien),3,1970-07-09 ,
47.4769,-0.562,building,C15,PA00108921,Q3146312,,3,1963-07-16 ,fr:Hôtel rue de l'Hommeau (Angers)
47.4507,-0.5876,monastery,C17,PA00108940,Q3001696,Prieuré de la Baumette (ancien),2,1946-05-06 ,fr:Couvent des Cordeliers d'Angers
47.4751,-0.5622,building,C14,PA00108923,Q22962186,,2,1963-11-04 ,
47.133173,-0.153906,place_of_worship,christian,PA00109197,Q3584004,Église paroissiale (ancienne chapelle du château),2,1907-07-13 ,fr:Église Saint-Pierre de Montreuil-Bellay
47.339572,-1.273771,,C13,PA00109020,Q3325732,Moulins pendus dits péage fortifié,2,1975-05-12 ,fr:Moulin pendu de Champtoceaux
47.527902,0.096796,castle,manor,PA00109081,Q3286228,Manoir de Launay-le-Jeune,3,1980-12-31 ,fr:Manoir de Launay-le-Jeune
47.130889,-0.620364,,C19,PA00109063,Q3325860,Moulin à vent de la Noue-Ronde,3,1975-08-01 ,fr:Moulin à vent de la Noue-Ronde
47.754715,-1.002401,castle,C15,PA49000038,Q2968844,Château de Champiré,3,2002-11-22 ,fr:Château de Champiré
47.76095,-0.486966,archaeological_site,megalith,PA00109186,Q3034084,Dolmen de la Maison des Fées,2,1911-04-04 ,fr:Dolmen de la Maison des Fées
47.107272,-0.390552,place_of_worship,christian,PA00109227,Q3584814,,2,1926-07-17 ,fr:Église Saint-Étienne de Passavant-sur-Layon
47.627207,-0.070137,,C16,PA49000017,Q2968993,Logis seigneurial dit  château de Clefs  ou manoir de Toury,3,1998-09-24 ,fr:Château de Clefs
47.279342,-0.773356,castle,manor,PA00109225,Q3286300,Manoir de l'Aunay-Gontard,3,1972-12-13 ,fr:Manoir de l'Aunay-Gontard
47.711732,-0.704488,castle,C16,PA00109280,Q2971760,Château de Percher,,,fr:Château du Percher
47.200743,-0.374544,castle,manor,PA00109267,Q3286172,Manoir de Châtelaison,3,1987-06-15 ,fr:Manoir de Châtelaison
47.1974,-0.4313,yes,C12,PA00109376,Q2957065,Chapelle Sainte-Anne,3,1926-07-17 ,fr:Chapelle Sainte-Anne de Tigné
47.750351,-0.520665,,C15,PA49000003,Q3257989,Logis de Crémaillé la Roche,3,1996-05-15 ,fr:Logis de Crémaillé la Roche
47.61869,-0.695422,,,PA00109149,Q3054901,Ensemble mégalithique,3,1976-06-24 ,fr:Dolmen de l'Isle Briand
47.689717,-0.355382,farm,C12,PA00109426,Q3068898,Ferme de Vaux,3,1990-11-19 ,fr:Ferme de Vaux
47.515384,-0.426369,castle,C17,PA00109228,Q2971142,Château de la Berthière,3,1980-01-15 ,fr:Château de la Berthière
47.117475,-0.135732,archaeological_site,megalith,PA00109201,Q3305892,Menhir dit de l'Accomodement,3,1967-07-06 ,fr:Menhir de l'Accomodement
47.52631,-0.09881,,C13,PA00109405,Q3286173,Logis de Clairefontaine,2,1984-12-28 ,fr:Manoir de Clairefontaine
47.722773,-0.617681,place_of_worship,christian,PA00109170,Q3584211,,3,1971-06-09 ,fr:Église Saint-Pontien de Marigné
47.262873,-0.072295,place_of_worship,christian,PA00109322,Q22962259,Église de la Visitation,3,1969-07-19 ,
47.670528,-0.244226,,C15,PA00109091,Q2967840,Château-Bosset ou château Bocé,,,fr:Château Bosset
47.205211,0.043586,archaeological_site,megalith,PA00109212,Q3034100,Dolmen,3,1970-05-25 ,fr:Dolmen de la Pierrelée
47.4774,-0.5585,place_of_worship,christian,PA00108877,Q3582250,Église Saint-Laurent (ancienne),2,1965-11-05 ,fr:Église Saint-Laurent d'Angers
47.555032,-1.047515,,C18,PA00109002,Q3325695,Moulin de la Saulaie,3,1975-05-27 ,fr:Moulin de la Saulaie
47.554468,-0.237386,castle,C15,PA49000073,Q2969421,,3,2008-04-14 ,fr:Château de Jarzé
47.398427,-0.448723,,C15,PA49000011,Q3258014,Logis de la Gachetière,3,1997-09-25 ,fr:Logis de la Gachetière
47.4125,-0.861944,castle,,PA00109016,Q2968851,Château de Gilles de Rays (restes),3,1926-06-16 ,fr:Château de Champtocé
47.247304,-0.27707,,C16,PA00109077,Q2943305,Caves dites des Mousseaux,3,1969-10-09 ,fr:Caves des Mousseaux
47.488245,-0.441197,castle,manor,PA00109230,Q3286399,Manoir du Grand-Loiron,3,1968-07-16 ,fr:Manoir du Grand-Loiron
47.4751,-0.576,,C13,PA00108862,Q1441016,Ancienne abbaye Saint-Nicolas,,,fr:Abbaye Saint-Nicolas d'Angers
47.472,-0.552,building,C15,PA00108892,Q2403516,Hôtel Pincé,2,1875 ,fr:Logis Pincé
47.476,-0.5462,monastery,abbey,PA00108863,Q2820446,Abbaye Saint-Serge (ancienne),,,fr:Abbaye Saint-Serge d'Angers
47.105223,-0.390179,castle,C11,PA49000023,Q2970187,Château de Passavant,3,1999-08-09 ,fr:Château de Passavant
47.47,-0.56,castle,C13,PA00108871,Q1048155,Château d'Angers,,,fr:Château d'Angers
47.2608,-0.07796,building,C18,PA00109325,Q22962262,Hôtel Blancher,3,1963-10-01 ,
47.575241,-0.418114,castle,C17,PA49000053,Q2970713,,3,2006-07-13 ,fr:Château de Soucelles
47.469,-0.555,,C15,PA00108909,Q3257973,Logis Barrault,,,fr:Logis Barrault
47.564207,-0.509604,,C12,PA00108989,Q3469940,Ancienne salle seigneuriale dite Le Palais,,,fr:Salle seigneuriale de Briollay
47.416749,-0.343947,castle,manor,PA00109283,Q3286344,Manoir de la Marsaulaie,3,1972-12-27 ,fr:Manoir de la Marsaulaie
47.570478,-0.316629,archaeological_site,megalith,PA00109356,Q3387384,Dolmen dit la Pierre au Loup,2,1978-08-02 ,fr:Pierre au Loup
47.13063,-0.30942,,C13,PA49000051,Q2985947,Ancienne commanderie de templiers,3,2005-12-21 ,fr:Commanderie des Verchers-sur-Layon
47.4709,-0.5579,building,C15,PA00108903,Q22962137,,2,1961-06-10 ,
47.25805,-0.07104,building,C18,PA00109328,Q22962265,Hôtel Jamet,2,1975-02-18 ,
47.175158,-0.191041,,C12,PA00109055,Q2820504,Ancienne abbaye d'Asnières,2,1909-02-10 ,fr:Abbaye d'Asnière
47.296499,-0.324109,place_of_worship,christian,PA00109157,Q3583110,,3,1984-12-28 ,fr:Église Saint-Maurice de Louerre
47.295414,-0.690497,castle,C19,PA49000022,Q2971466,Château des Buhards,3,1999-08-09 ,fr:Château des Buhards
47.342291,-0.76355,,,PA00109007,Q2821918,Abri sous roche (ancien),2,1978-03-08 ,fr:Abri sous roche de Chalonnes-sur-Loire
47.389706,-0.426231,,C18,PA00109298,Q3325699,Moulin à vent dit Moulin des Giraults,3,1977-03-28 ,fr:Moulin des Giraults
47.473,-0.549,building,C16,PA49000015,Q3145427,Hôtel dit de Lancrau,3,1998-06-04 ,fr:Hôtel Bitault de la Raimberdière
47.4689,-0.5519,,C11,PA00108873,Q3582596,Collégiale Saint-Martin (ancienne),2,1928-01-21 ,fr:Église Saint-Martin d'Angers
47.585825,-0.100486,castle,C16,PA00109275,Q2970620,Château de Sancé,,,fr:Château de Sancé
47.586155,0.198918,,C16,PA49000001,Q3257991,Logis de Lizardière,3,1996-02-15 ,fr:Logis de Lizardière
47.434256,-0.589249,yes,C 4,PA00109262,Q3556387,Vestiges archéologiques gallo-romains,2,1975-11-04 ,fr:Vestiges archéologiques gallo-romains de Sainte-Gemmes-sur-Loire
47.419823,-0.345098,yes,C16,PA00109281,Q2957319,Chapelle de la Marsaulaie,3,1972-12-27 ,fr:Chapelle de la Marsaulaie de Saint-Mathurin-sur-Loire
47.25843,-0.07469,building,,PA00109336,Q22962288,,3,1928-09-08 ,
47.696421,-1.180278,,C13,PA00108947,Q3403084,Ancien prieuré de la Primaudière (également sur commune de Juigné-des-Moutiers (44) ),,,fr:Prieuré de la Primaudière
47.378701,-0.663934,,,PA00109350,Q3325869,Moulin à vent du Fresne (ou de la Petite Roche),3,1975-11-21 ,fr:Moulin à vent du Fresne
47.54173,0.047,castle,C19,PA00135545,Q2969671,Château de Launay-Baffert,3,1995-05-19 ,fr:Château de Launay-Baffert
47.563015,-0.212904,yes,C17,PA00109138,Q2956696,Chapelle de Montplacé,2,1950-05-11 ,fr:Chapelle Notre-Dame de Montplacé
47.715252,-0.36831,castle,manor,PA49000047,Q3286163,Manoir de Chandemanche,,,fr:Manoir de Chandemanche
47.389703,-0.426241,,C18,PA00109300,Q3325866,Moulin à vent des Quatre Croix,3,1977-03-28 ,fr:Moulin à vent des Quatre Croix
47.4748,-0.5632,building,C15,PA00108934,Q22962200,,3,1963-10-01 ,
47.382217,-0.094253,castle,,PA00109153,Q2971249,Château de la Girottière (ancien),3,1926-06-16 ,fr:Château de la Girottière
47.279455,-0.735354,castle,C19,PA49000092,Q19753102,Château de la Jumellière,3,2014-06-16 ,fr:Château de la Jumellière
47.4751,-0.5623,building,C14,PA00108924,Q22962188,,3,1964-06-15 ,
47.137596,-0.892034,place_of_worship,christian,PA00109178,Q3583241,,3,1973-12-19 ,fr:Église Saint-Michel du May-sur-Èvre
47.136959,-0.156636,,,PA00109207,Q3402351,Presbytère de l'église Sainte-Catherine (ancien),3,1972-12-15 ,fr:Presbytère de Montreuil-Bellay
47.376521,-0.259826,building,C15,PA00109246,Q2420031,Maison dite Porte de la Vallée,3,1954-09-15 ,fr:Porte de la Vallée
47.331544,-1.098472,castle,C17,PA00108983,Q2971289,Château de la Mauvoisinière,,,fr:Château de la Mauvoisinière
47.730192,-0.383808,,C16,PA00109218,Q3258002,Logis de l'Asnerie,3,1984-12-21 ,fr:Logis de l'Asnerie
47.24802,-0.04673,castle,C17,PA00109308,Q2968473,Château de Beaulieu,3,1987-02-10 ,fr:Château de Beaulieu (Saumur)
47.634968,-1.044051,castle,C19,PA00109006,Q2968823,,,,fr:Château de Challain-la-Potherie
47.182,0.05,building,C16,PA00109113,Q22962240,,3,1975-05-12 ,
47.577658,-0.550159,castle,C17,PA00109366,Q2971602,Château du Bois,3,1972-12-13 ,fr:Château du Bois
47.411634,-0.783031,,C16,PA49000006,Q2971173,Domaine de la Bénaudière,3,1996-12-04 ,fr:Château de la Bénaudière
47.25827,-0.07194,tower,yes,PA00109345,Q22962298,Tour Papegault,2,1965-03-22 ,
47.24207,0.04372,,,PA00109398,Q3325836,Moulin à vent,3,1977-03-28 ,fr:Moulin à vent de La Croix-des-Noues
47.463111,0.011442,castle,manor,PA00109222,Q3286358,Manoir de la Touche,3,1963-11-28 ,fr:Manoir de la Touche
47.4778,-0.5592,,,PA00108882,Q3116483,Greniers Saint-Jean,2,1914-04-18 ,fr:Greniers Saint-Jean d'Angers
47.686658,-0.87166,place_of_worship,christian,PA49000069,Q3585118,Église Sainte-Madeleine,3,2007-08-07 ,fr:Église Sainte-Madeleine de Segré
47.2377,-0.0109,,C15,PA00109421,Q3286368,Propriété dénommée la Vignolle,3,1990-06-29 ,fr:Manoir de la Vignolle
47.375475,-0.124412,castle,manor,PA00109156,Q3286333,Manoir de la Grand'Maison,3,1971-10-27 ,fr:Manoir de la Grand'Maison
47.42407,-0.154683,castle,C17,PA00108990,Q2968906,Château de Chavigné,3,1986-01-17 ,fr:Château de Chavigné
47.25876,-0.07479,place_of_worship,christian,PA00109321,Q3584108,Église Saint-Pierre,2,1862 ,fr:Église Saint-Pierre-du-Marais de Saumur
47.4755,-0.5646,building,,PA00108891,Q22962129,Hôtel des Pénitents,2,1902-08-01 ,
47.36112,-0.5629,,C18,PA00109223,Q3325857,Moulin à vent de la Bigottière,3,1984-12-28 ,fr:Moulin à vent de la Bigottière
47.67056,-0.245,castle,C17,PA00109090,Q2240685,,,,fr:Château de Durtal (Anjou)
47.603081,-0.687617,place_of_worship,christian,PA00109132,Q3582566,Église et presbytère de Neuville,3,1972-10-26 ,fr:Église Saint-Martin-de-Vertou de Grez-Neuville
47.477,-0.5641,monastery,convent,PA00108875,Q3001774,Couvent du Carmel,2,1963-02-18 ,fr:Couvent du Carmel d'Angers
47.338016,-0.263935,,,PA00109429,Q3385982,"Pierre dressée, dite Pierre Longue du Bouchet",3,1990-10-03 ,fr:Pierre Longue du Bouchet
47.265161,-0.5,castle,manor,PA49000054,Q3286122,Manoir Le Gué du Berge,3,2006-05-09 ,fr:Manoir Le Gué du Berge
47.4756,-0.5449,place_of_worship,christian,PA00108878,Q3584393,Église Saint-Samson (ancienne),3,1972-10-26 ,fr:Église Saint-Samson d'Angers
47.095701,-0.679286,,C19,PA00109022,Q3325884,Moulins à vent de Péronne,3,1978-05-30 ,fr:Moulins à vent de Péronne
47.700672,-0.448982,place_of_worship,christian,PA00108998,Q3580515,Église et presbytère,,,fr:Église Notre-Dame de Brissarthe
47.561817,0.08126,castle,manor,PA00109129,Q3286157,Manoir de Breil de Foin,3,1984-05-04 ,fr:Manoir de Breil de Foin
47.22696,-0.03102,castle,manor,PA00109340,Q22962293,Manoir de Fourneux,3,1971-10-22 ,
47.678532,-0.848629,castle,C17,PA00109025,Q2971279,Château de la Lorie,,,fr:Château de la Lorie
47.26389,-1.046639,bridge,C15,PA00109210,Q3396869,Pont de Bohardy sur l'Evre,2,1978-09-07 ,fr:Pont de Bohardy
47.4275,-0.8503,castle,C15,PA49000085,Q15944391,Château du Pin,3,2011-10-13 ,fr:Château du Pin (Champtocé-sur-Loire)
47.47405,-0.5467,tower,yes,PA00108942,Q22671274,Tour de la Haute-Chaîne,3,1927-03-26 ,fr:Enceinte de Saint Louis d'Angers
47.407216,-0.828824,castle,C17,PA00109271,Q2971412,Château de la Touche-Savary,3,1972-12-27 ,fr:Château de la Touche-Savary
47.65571,-0.921814,,C15,PA49000030,Q3258017,Logis de la Pezellière,3,2001-08-27 ,fr:Logis de la Pezellière
47.6775,-0.4633,,C12,PA00109100,Q15953175,Ancien prieuré de Port-l'Abbé,,,fr:Prieuré de Port-l'Abbé
47.752147,-0.567663,castle,manor,PA00109359,Q3286359,Manoir de la Touche-Moreau,2,1928-01-30 ,fr:Manoir de la Touche-Moreau
47.26564,-0.17949,place_of_worship,christian,PA00109403,Q3580933,,3,1926-07-17 ,fr:Église Saint-André de Verrie
47.1843,-0.4516,castle,manor,PA00109378,Q3286355,Manoir de la Roche-Coutant,3,1989-04-24 ,fr:Manoir de la Roche-Coutant
47.353772,-0.224694,catholic,C16,PA00109248,Q3402365,,3,1970-02-13 ,fr:Presbytère des Rosiers-sur-Loire
47.719756,-0.394392,monastery,C13,PA00109441,Q3402992,Prieuré de Juigné (ancien),3,1991-07-12 ,fr:Prieuré de Juigné
47.440403,-0.222704,monastery,convent,PA00108961,Q3001770,Couvent des religieuses Hospitalières de Saint-Joseph-de-la-Flèche (ancien),2,1969-11-16 ,fr:Couvent des religieuses hospitalières de Saint-Joseph-de-la-Flèche
47.25966,-0.07416,building,C19,PA00109324,Q22962261,Hôtel du Belvédère,3,1969-05-21 ,
47.23822,-0.0228,castle,C15,PA00109310,Q2970062,Château de Morains,3,1965-09-08 ,fr:Château de Morains
47.740718,-1.176141,tower,yes,PA00109239,Q2375847,Tour de l'Horloge dite Porte Angevine,3,1929-03-25 ,fr:Fortifications de Pouancé
47.348139,-1.089191,castle,C16,PA00108982,Q2971159,Château de la Bourgonnière,,,fr:Château de la Bourgonnière
47.379783,-0.608577,catholic,C18,PA00109076,Q3402342,,3,1968-02-08 ,fr:Presbytère de Denée
47.46862,-0.036864,,C15,PA00135549,Q3258000,Logis de Vendanger,3,1995-05-19 ,fr:Logis de Vendanger
47.5865,0.14,archaeological_site,megalith,PA00109051,Q22962214,Menhir et dolmen dits L'Aurière,2,1983-07-01 ,fr:Menhir et dolmen de l'Aurière
47.622731,-0.8954,castle,C17,PA00109038,Q2971805,Château du Raguin,,,fr:Château du Raguin
47.25825,-0.07347,building,C16,PA00109330,Q22962266,Maison dite des Anges,3,1926-06-18 ,
47.6745,-0.7849,castle,C15,PA00108858,Q2970524,Château de Saint-Hénis,3,1998-07-15 ,fr:Château de Saint-Hénis
47.58588,-0.918635,,C19,PA00108943,Q3080130,Fours à chaux de la Veurière et rampe d'accès,3,1980-03-25 ,fr:Fours à chaux de la Veurière
47.570833,-0.972222,castle,C19,PA49000071,Q2968079,Château d'Angrie,3,2008-01-22 ,fr:Château d'Angrie
47.2213,0.0373,castle,manor,PA00109387,Q3286367,Manoir de la Vignole,3,1968-09-20 ,fr:Manoir de la Vignole
47.47845,-0.88734,,C12,PA00109411,Q2985934,Commanderie,2,1958-02-05 ,fr:Commanderie de Villemoisan
47.219,-0.7266,castle,C19,PA49000087,Q15944374,Château des Cloîtres,3,2012-06-08 ,fr:Château des Cloîtres
47.4693,-0.5547,,,PA00108870,Q17522387,Temple (ancienne chapelle saint-Eloi),3,1969-10-22 ,fr:Temple protestant d'Angers
47.612246,-0.594608,castle,C15,PA00109102,Q2970042,Château de Montriou,2,1964-01-10 ,fr:Château de Montriou
47.547016,-0.347536,archaeological_site,megalith,PA00109066,Q3034140,Dolmen,3,1984-02-12 ,fr:Dolmen de la Pidoucière
47.13888,-0.58034,castle,C16,PA00109406,Q2971670,Château du Coudray-Montbault,,,fr:Château du Coudray-Montbault
47.542628,-0.637486,castle,C19,PA49000048,Q2971408,Château de la Thibaudière,3,2005-07-05 ,fr:Château de la Thibaudière
47.569041,-0.621289,,C18,PA49000035,Q3325793,Petit moulin à eau de Sautret,3,2002-09-19 ,fr:Moulin à eau de Sautret
47.119833,-0.610794,archaeological_site,megalith,PA00109064,Q3387774,Menhir dit La Pierre des Hommes,2,1889 ,fr:Pierre des Hommes
47.18883,-0.038184,castle,manor,PA49000045,Q3286308,Manoir de la Bouchardière,3,2005-04-25 ,fr:Manoir de la Bouchardière
47.232049,-0.209707,castle,manor,PA00109181,Q3286154,Manoir de Boisset,2,1968-07-16 ,fr:Manoir de Boisset (Meigné-le-Vicomte)
47.4925,-0.5767,,C20,PA49000042,Q2990151,Bâtiment de la Compagnie française d'Aviation,3,2004-02-23 ,fr:Compagnie française d'aviation
47.389214,-0.640726,,,PA00109348,Q3258010,Logis de la Cour,3,1986-03-14 ,fr:Logis de la Cour (Savennières)
47.389717,-0.426241,,C17,PA00109296,Q3325619,Moulin à vent dit Moulin de Denneron,3,1977-03-28 ,fr:Moulin de Denneron
47.433763,-0.064223,,C16,PA00109451,Q3257982,Logis de Beauregard,3,1992-02-10 ,fr:Logis de Beauregard
47.4767,-0.5612,building,C17,PA00108905,Q3145986,,2,1984-08-29 ,fr:Hôtel de Tinténiac
47.541111,-0.281111,monastery,abbey,PA00109037,Q1775118,Abbaye de Chalocé (ancienne) (également sur commune de Corzé),3,1973-03-26 ,fr:Abbaye de Chaloché
47.24543,-0.09832,archaeological_site,megalith,PA00109314,Q22962253,Dolmen dit La Petite Pierre Couverte,2,1889 ,
47.2954,-0.385283,,,PA00109165,Q2985918,Commanderie de templiers de Saulgé (ancienne),2,1969-12-11 ,fr:Commanderie de Saulgé
47.647295,-0.304417,castle,C13,PA00109134,Q2969405,,3,1975-04-07 ,fr:Château de Huillé
47.4602,-0.5277,,C19,PA49000076,Q22979478,Institution Mongazon,3,2008-09-18 ,fr:Institution Mongazon
47.351018,-0.949228,,C16,PA00109273,Q3409338,Prêvoté (ancienne),,,fr:Prévôté de Saint-Laurent-du-Mottay
47.25892,-0.07705,building,,PA00109334,Q22962283,Maison des Rois,3,1926-06-16 ,
47.2197,-0.1785,place_of_worship,christian,PA00109393,Q3584677,,3,1972-11-20 ,fr:Église Saint-Vincent des Ulmes
47.4697,-0.5494,building,C20,PA49000016,Q3279099,Maison Bleue,3,1998-03-05 ,fr:Maison bleue (Angers)
47.22064,-0.69896,castle,,PA00109041,Q2971404,Château de la Sorinière,2,1921-02-16 ,fr:Château de la Sorinière
47.24113,-0.09413,archaeological_site,megalith,PA00109342,Q22962295,Menhir dit La Pierre Longue,2,1889 ,
